path,owner,status,reason
aquillm/apps/knowledge_graph/evals/fixture_manifest_assertions.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_manifest_types.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_manifest_validation.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_manifest_validation_helpers.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_cases.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_contract.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_graph_occurrences.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_graph_requests.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_manifest_io.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_persistence.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_query.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/fixture_seed_topology.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/retrieval_cases.yaml,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/retrieval_eval_statistics.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/run_kg_eval.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_eval.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_eval_cli.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_eval_validation.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_authority.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_evidence.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_execution.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_observations.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_parity.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_payloads.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_runner.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_trace.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/apps/knowledge_graph/evals/task21_hybrid_live_trace_build.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
